ID,Бренд,Название,Перевод,Линейка,Позиция,Рейтинг,Крепость,Изображение,Отзывы,Состав,
84165,Element,Feijoa,Фейхоа,Вода,140,"3,1",Средне-лёгкая,https://htreviews.org/uploads/objects/0/ee9f7661e59bc2d885ad99ecc6ddc793c5cc39f2.webp,у крепкой линейки получилось лучше передать фейхоа,Фейхоа,"<b>
Бренд</b>: Element<b>
Название</b>: Feijoa(Фейхоа)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Фейхоа<b>
Рейтинг</b>: 3,1<b>
-------------
Отзыв:</b> у крепкой линейки получилось лучше передать фейхоа"
108863,Element,Li-Ci,Ли-Чи,Воздух,141,3,Лёгкая,https://htreviews.org/uploads/objects/1/d5b91216375ed2e40f9cdebda30fc2f130385274.webp,"По запаху одекалон - парфюмерный личи с цитрусовыми нотками. Не взял бы его, но другого личи под рукой не было, а хотелось виноградика с личи... Это чудо, по итогу, задушнило всю забивку, на старте прям неприятно было курить. Но, чуть подраскурив, стало получше. Такой кисленький личи, даже привкус кумквата почувствовал. Но, всё равно, такой профиль личи мне максимально не нра","Цитрус, Личи","<b>
Бренд</b>: Element<b>
Название</b>: Li-Ci(Ли-Чи)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Цитрус, Личи<b>
Рейтинг</b>: 3<b>
-------------
Отзыв:</b> По запаху одекалон - парфюмерный личи с цитрусовыми нотками. Не взял бы его, но другого личи под рукой не было, а хотелось виноградика с личи... Это чудо, по итогу, задушнило всю забивку, на старте прям неприятно было курить. Но, чуть подраскурив, стало получше. Такой кисленький личи, даже привкус кумквата почувствовал. Но, всё равно, такой профиль личи мне максимально не нра"
100154,Element,Pineapple,Ананас,Вода,142,3,Средне-лёгкая,https://htreviews.org/uploads/objects/3/cad0eb2acfe588cb200d30bbfb6d59bb.webp,"Химозненький, сладковатый, кисловатый ананас. Вроде на ананас похоже, вроде кислинка есть, но душа к вкусу не лежит, что-то с ним не то. Кто ел ананасовые конфеты, вот если убрать вкус вафли, сливочность и чуть убавить кислинку, то получится вкус этого табака, такой немного химозный.
Добавил кислый бустер, вкус стал получше, но до кислого ананаса от бб далеко. 
Брать можно только если ананас очень нужен, а аналогов нет",Ананас,"<b>
Бренд</b>: Element<b>
Название</b>: Pineapple(Ананас)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Ананас<b>
Рейтинг</b>: 3<b>
-------------
Отзыв:</b> Химозненький, сладковатый, кисловатый ананас. Вроде на ананас похоже, вроде кислинка есть, но душа к вкусу не лежит, что-то с ним не то. Кто ел ананасовые конфеты, вот если убрать вкус вафли, сливочность и чуть убавить кислинку, то получится вкус этого табака, такой немного химозный.
Добавил кислый бустер, вкус стал получше, но до кислого ананаса от бб далеко. 
Брать можно только если ананас очень нужен, а аналогов нет"
196705,Element,Siberry,Сибирские ягоды,Земля,143,3,Средняя,https://htreviews.org/uploads/objects/3/c080a1273d6c09ac74f0420f85535326.webp,"Не сказать, что это хороший микс получился, ибо не все компоненты чувствуются как хотелось бы, точно можно разобрать бруснику и клюкву, т.к первая даёт понятною горчинку от ягоды, а вторая кислинку, присущую этой ягоде, княженику и морошку я не почувствовал.
А про голубику/чернику я вообще молчу, их здесь и не должно быть, почему всем кажется, что вкус мыльный, если здесь даже и намёка на это нет.
Микс могу порекомендовать только тем, кто хочет закинуть что-то кисло-ягодное и не заморачиваться, для остальных же это будет скорее всего проходняком.
Я же этот вкус точно брать не буду, ничего интересного в нём нет.

P.S. 25-ка от марта 2024
P.S.S. турка Element Relic, отступ, Pandora Classic, НГ 2-ая, 4×25-ых на 5 минут под колпаком, дальше на 4-ёх без колпака, спустя 10 минут пирамидка.","Клюква, Брусника, Морошка, Княженика","<b>
Бренд</b>: Element<b>
Название</b>: Siberry(Сибирские ягоды)<b>
Линейка</b>: Земля<b>
Крепость</b>: Средняя<b>
Состав</b>: Клюква, Брусника, Морошка, Княженика<b>
Рейтинг</b>: 3<b>
-------------
Отзыв:</b> Не сказать, что это хороший микс получился, ибо не все компоненты чувствуются как хотелось бы, точно можно разобрать бруснику и клюкву, т.к первая даёт понятною горчинку от ягоды, а вторая кислинку, присущую этой ягоде, княженику и морошку я не почувствовал.
А про голубику/чернику я вообще молчу, их здесь и не должно быть, почему всем кажется, что вкус мыльный, если здесь даже и намёка на это нет.
Микс могу порекомендовать только тем, кто хочет закинуть что-то кисло-ягодное и не заморачиваться, для остальных же это будет скорее всего проходняком.
Я же этот вкус точно брать не буду, ничего интересного в нём нет.

P.S. 25-ка от марта 2024
P.S.S. турка Element Relic, отступ, Pandora Classic, НГ 2-ая, 4×25-ых на 5 минут под колпаком, дальше на 4-ёх без колпака, спустя 10 минут пирамидка."
99785,Element,Blackberry,Ежевика,Земля,144,3,Крепкая,https://htreviews.org/uploads/objects/0/aea6244fd265534c633979d63b459a9125a9ace7.webp,"Это именно ягодная ежевика 
Не особо яркая 
Если рассматривать ежевику от МХ / Ежевичный лимонад от ББ или ДС, то там химозная ежевика",Ежевика,"<b>
Бренд</b>: Element<b>
Название</b>: Blackberry(Ежевика)<b>
Линейка</b>: Земля<b>
Крепость</b>: Крепкая<b>
Состав</b>: Ежевика<b>
Рейтинг</b>: 3<b>
-------------
Отзыв:</b> Это именно ягодная ежевика 
Не особо яркая 
Если рассматривать ежевику от МХ / Ежевичный лимонад от ББ или ДС, то там химозная ежевика"
108855,Element,Amazingreen,Зеленые ягоды,Воздух,145,"2,9",Лёгкая,https://htreviews.org/uploads/objects/3/e1de32d28c17de12d26db55fe67a68be.webp,"Не зашел, вкуса нет, пустой и терпкий. Ждем когда исправят аромку",Ягоды,"<b>
Бренд</b>: Element<b>
Название</b>: Amazingreen(Зеленые ягоды)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Ягоды<b>
Рейтинг</b>: 2,9<b>
-------------
Отзыв:</b> Не зашел, вкуса нет, пустой и терпкий. Ждем когда исправят аромку"
108835,Element,Tamarind,Тамаринд,Воздух,146,"2,9",Лёгкая,https://htreviews.org/uploads/objects/1/a2c524ccbc7f91a9866f857c535f3d8f4530ebf8.webp,"Легкий цитрус,есть кислинка,ничего более не разобрал. Напомнило немного Юдзу от Деуса.",Тамаринд,"<b>
Бренд</b>: Element<b>
Название</b>: Tamarind(Тамаринд)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Тамаринд<b>
Рейтинг</b>: 2,9<b>
-------------
Отзыв:</b> Легкий цитрус,есть кислинка,ничего более не разобрал. Напомнило немного Юдзу от Деуса."
197517,Element,Cочный персик,Rich Peach,Земля,147,"2,9",Средняя,https://htreviews.org/uploads/objects/5/e7241590e7a761368a3a912da5e87ddb.webp,"Отличный вкус, создан для миксов. В моем случае это 50/50 с трофимом шри ланка. Отличнейший вышел мягкий персиковый чай.",Персик,"<b>
Бренд</b>: Element<b>
Название</b>: Cочный персик(Rich Peach)<b>
Линейка</b>: Земля<b>
Крепость</b>: Средняя<b>
Состав</b>: Персик<b>
Рейтинг</b>: 2,9<b>
-------------
Отзыв:</b> Отличный вкус, создан для миксов. В моем случае это 50/50 с трофимом шри ланка. Отличнейший вышел мягкий персиковый чай."
95563,Element,Ekzo,Экзо,Вода,148,"2,8",Средне-лёгкая,https://htreviews.org/uploads/objects/3/5ed622c86ade786e87b70d40db5ff351.webp,"Отличный микс, хорошо чувствуется клубник и лимон. На протяжении курения вкус почти не меняется. После 40 минут, понятное дело, сдувается.","Клубника, Лимон, Арбуз","<b>
Бренд</b>: Element<b>
Название</b>: Ekzo(Экзо)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Клубника, Лимон, Арбуз<b>
Рейтинг</b>: 2,8<b>
-------------
Отзыв:</b> Отличный микс, хорошо чувствуется клубник и лимон. На протяжении курения вкус почти не меняется. После 40 минут, понятное дело, сдувается."
108859,Element,Bellini,Беллини,Воздух,149,"2,8",Средне-лёгкая,https://htreviews.org/uploads/objects/1/2e05a68fae6c7e0d07d521b953971776e59192ea.webp,Где аромка? Все равно что покурил сена. Произведен был в 2023 году,"Мята, Персик, Шампанское","<b>
Бренд</b>: Element<b>
Название</b>: Bellini(Беллини)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Мята, Персик, Шампанское<b>
Рейтинг</b>: 2,8<b>
-------------
Отзыв:</b> Где аромка? Все равно что покурил сена. Произведен был в 2023 году"
189171,Element,Ice Berry,Ягодное мороженое,Огонь,150,"2,8",Средняя,https://htreviews.org/uploads/objects/1/2c1fdbce344dc45b5a075e9ab380995af44b159b.webp,Куришь как будто резину или средство для мытья посуды😀 Ужас! После этого хотелось. Бросить курить 😕,"Сливочный, Ягоды, Мороженое","<b>
Бренд</b>: Element<b>
Название</b>: Ice Berry(Ягодное мороженое)<b>
Линейка</b>: Огонь<b>
Крепость</b>: Средняя<b>
Состав</b>: Сливочный, Ягоды, Мороженое<b>
Рейтинг</b>: 2,8<b>
-------------
Отзыв:</b> Куришь как будто резину или средство для мытья посуды😀 Ужас! После этого хотелось. Бросить курить 😕"
87782,Element,Belgian Waffle,Бельгийские Вафли,Земля,151,"2,8",Средняя,https://htreviews.org/uploads/objects/0/d5f0fd41bbc1b0100b00e0632be116012e551588.webp,"нуууу, фиг знает. запах хороший, но при нагреве  вкус теряется, больше не брал",Вафли,"<b>
Бренд</b>: Element<b>
Название</b>: Belgian Waffle(Бельгийские Вафли)<b>
Линейка</b>: Земля<b>
Крепость</b>: Средняя<b>
Состав</b>: Вафли<b>
Рейтинг</b>: 2,8<b>
-------------
Отзыв:</b> нуууу, фиг знает. запах хороший, но при нагреве  вкус теряется, больше не брал"
196708,Element,Maui,Ананас и папайя,Вода,152,"2,8",Средне-лёгкая,https://htreviews.org/uploads/objects/3/f5368ed9bf6a632c5e625482a8502dd3.webp,"Невнятно, не насыщенно. В миксы заходит нормально, в соло не очень. Ананас немного ощущается, но по больше части это фруктовая каша.","Ананас, Папайя","<b>
Бренд</b>: Element<b>
Название</b>: Maui(Ананас и папайя)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Ананас, Папайя<b>
Рейтинг</b>: 2,8<b>
-------------
Отзыв:</b> Невнятно, не насыщенно. В миксы заходит нормально, в соло не очень. Ананас немного ощущается, но по больше части это фруктовая каша."
196714,Element,Cherry Juice,Вишневый сок,Воздух,153,"2,7",Лёгкая,https://htreviews.org/uploads/objects/3/b6ea17890bf78f686b183fc36198c743.webp,"Удивлен, что такой низкий рейтинг ). Вкусный, сладкий вишневый сок
Понятное дело, что это воздух во всех смыслах , золотая Вирджиния со всеми ее минусами, но в легком сегменте и вишен - то толковых не то, чтоб найти получится ).",Вишня,"<b>
Бренд</b>: Element<b>
Название</b>: Cherry Juice(Вишневый сок)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Вишня<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> Удивлен, что такой низкий рейтинг ). Вкусный, сладкий вишневый сок
Понятное дело, что это воздух во всех смыслах , золотая Вирджиния со всеми ее минусами, но в легком сегменте и вишен - то толковых не то, чтоб найти получится )."
196710,Element,Wild Jam,Землянично-персиковый джем,Вода,154,"2,7",Средне-лёгкая,https://htreviews.org/uploads/objects/3/081424a551d975c36b082c75ac0243b9.webp,"Никому не рекомендую этот аромат!!! Если кто в детстве поджигал палочки от чупа-чупсов и помнит это запах горящей пластмассы, то это один в один вкус «землянично-персикового джема». Не стал докуривать чашу и выбросил баночку 25гр. Отвратительный вкус. Однозначно самый худший из всех ароматов в кальянной индустрии.","Персик, Земляника","<b>
Бренд</b>: Element<b>
Название</b>: Wild Jam(Землянично-персиковый джем)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Персик, Земляника<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> Никому не рекомендую этот аромат!!! Если кто в детстве поджигал палочки от чупа-чупсов и помнит это запах горящей пластмассы, то это один в один вкус «землянично-персикового джема». Не стал докуривать чашу и выбросил баночку 25гр. Отвратительный вкус. Однозначно самый худший из всех ароматов в кальянной индустрии."
108843,Element,Grape Mint,Мятный виноград,Воздух,155,"2,7",Лёгкая,https://htreviews.org/uploads/objects/3/a65c46699f4c0c17b93fb860ab6f6bd9.webp,Дикий проходняк со слабым и очень химозным вкусом. При миксовании скорее портит весь микс.,"Виноград, Мята","<b>
Бренд</b>: Element<b>
Название</b>: Grape Mint(Мятный виноград)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Виноград, Мята<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> Дикий проходняк со слабым и очень химозным вкусом. При миксовании скорее портит весь микс."
130292,Element,Cactus Fig,Кактусовый финик,Воздух,156,"2,7",Средне-лёгкая,https://htreviews.org/uploads/objects/1/8a72e6e478cbf15807a8d761a380931f65f26185.webp,"как-то мыльно, еле сладко, вкус неразличим",Кактус,"<b>
Бренд</b>: Element<b>
Название</b>: Cactus Fig(Кактусовый финик)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Кактус<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> как-то мыльно, еле сладко, вкус неразличим"
196701,Element,Wild Jam,Землянично-персиковый джем,Земля,157,"2,7",Средне-лёгкая,https://htreviews.org/uploads/objects/3/6888e7e64a8ef589408928e1508b0550.webp,"Яркий насыщенный вкус, но какой то неразборчивый, и персика и земляники я там не почувствовал. 
Приятная крепость всей линейки земля, за неё лайк","Персик, Земляника","<b>
Бренд</b>: Element<b>
Название</b>: Wild Jam(Землянично-персиковый джем)<b>
Линейка</b>: Земля<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Персик, Земляника<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> Яркий насыщенный вкус, но какой то неразборчивый, и персика и земляники я там не почувствовал. 
Приятная крепость всей линейки земля, за неё лайк"
195326,Element,Choco Loco,Шоко-локо,Воздух,158,"2,7",Лёгкая,https://htreviews.org/uploads/objects/1/1fc36bbe1bbeeecaedac757e419181ad1378861c.webp,"Аромка довольно яркая, держится долго, чувствуется и шоколад и мята. Для любителей «Тяжелых» ароматов типа выпечки. Мне понравилось, но забил бы во 2ой раз это уже вопрос. В целом неплохо!","Мята, Шоколад","<b>
Бренд</b>: Element<b>
Название</b>: Choco Loco(Шоко-локо)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Мята, Шоколад<b>
Рейтинг</b>: 2,7<b>
-------------
Отзыв:</b> Аромка довольно яркая, держится долго, чувствуется и шоколад и мята. Для любителей «Тяжелых» ароматов типа выпечки. Мне понравилось, но забил бы во 2ой раз это уже вопрос. В целом неплохо!"
181141,Element,Christmas Wine,Нет данных,Вода,159,"2,6",Средняя,https://htreviews.org/uploads/objects/1/86e0b38e7d796699fe2f77fdab079f3ba5944ab1.webp,"Вина нет, только специи, гвоздика всё перебивает, у МХ всяко вкуснее.",Глинтвейн,"<b>
Бренд</b>: Element<b>
Название</b>: Christmas Wine(Нет данных)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средняя<b>
Состав</b>: Глинтвейн<b>
Рейтинг</b>: 2,6<b>
-------------
Отзыв:</b> Вина нет, только специи, гвоздика всё перебивает, у МХ всяко вкуснее."
99773,Element,Blueberry,Черника,Вода,160,"2,6",Средняя,https://htreviews.org/uploads/objects/0/6199c369af8252a6b14d36dce075b21aebfc020c.webp,"Яркая сладкая дымная черничка, прямо черничный йогурт.
Буду ли я это курить? Ни за что на свете.
Я в целом избегаю как-то черник в кальяне и судя по этой - не зря. Слишком сладко для меня.",Черника,"<b>
Бренд</b>: Element<b>
Название</b>: Blueberry(Черника)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средняя<b>
Состав</b>: Черника<b>
Рейтинг</b>: 2,6<b>
-------------
Отзыв:</b> Яркая сладкая дымная черничка, прямо черничный йогурт.
Буду ли я это курить? Ни за что на свете.
Я в целом избегаю как-то черник в кальяне и судя по этой - не зря. Слишком сладко для меня."
108847,Element,Fruitberry,Фрутберри,Воздух,161,"2,4",Лёгкая,https://htreviews.org/uploads/objects/3/02e4225dd4a646cc766fb4703010cb09.webp,"Почитав название и понюхав слюни потекли).. Это из-за того что давно не курил гранат). 
Забил с минимальным отступом (максимально пушисто) 
Грею под колпаком на 3х25*
Чашка обычная турочка(я в неё влюблён)) 😅
Кальян ДСХ Амбер. 
Одними словами не высказать ту боль и разочарование которое я испытал с первой затяжки... Нет той терпкости которая шла из пачки её как будто ветром унесло... Да согласен мелкие детали граната где-то там отдалённо пробегают, но это было обидно. Так хотел терпкий гранат а тут такое(дурная голова ногам покой не даёт, не посмотрел на отзывы и купил теперь сожалею об этом даже у бб гранат был намного лучше) , остальное лимон и клубнику не почувствовал даже и да тут вкус как будто фрукты протухли... Незнаю. В 24году когда куча разных гранатов этот заслуживает быть одним из худших. Может и кому-то понравиться, извиняюсь конечно но это я бы назвал ""Треш"".","Клубника, Лимон, Гранат","<b>
Бренд</b>: Element<b>
Название</b>: Fruitberry(Фрутберри)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Клубника, Лимон, Гранат<b>
Рейтинг</b>: 2,4<b>
-------------
Отзыв:</b> Почитав название и понюхав слюни потекли).. Это из-за того что давно не курил гранат). 
Забил с минимальным отступом (максимально пушисто) 
Грею под колпаком на 3х25*
Чашка обычная турочка(я в неё влюблён)) 😅
Кальян ДСХ Амбер. 
Одними словами не высказать ту боль и разочарование которое я испытал с первой затяжки... Нет той терпкости которая шла из пачки её как будто ветром унесло... Да согласен мелкие детали граната где-то там отдалённо пробегают, но это было обидно. Так хотел терпкий гранат а тут такое(дурная голова ногам покой не даёт, не посмотрел на отзывы и купил теперь сожалею об этом даже у бб гранат был намного лучше) , остальное лимон и клубнику не почувствовал даже и да тут вкус как будто фрукты протухли... Незнаю. В 24году когда куча разных гранатов этот заслуживает быть одним из худших. Может и кому-то понравиться, извиняюсь конечно но это я бы назвал ""Треш""."
196712,Element,Siberry,Сибирские ягоды,Вода,162,"2,4",Средне-лёгкая,https://htreviews.org/uploads/objects/3/7171731631e726415589b25dc00ae346.webp,"Мне не понравилось в виду сильной химозности, кислотности и невыраженного вкуса ягод. Не получилось при курении разобрать что за ягоды, было ощущение разбавленного водой юппи. Надеюсь что производитель исправиться так как у данного бренда есть вкусы которые мне нравятся и в будущем не хотелось бы их потерять","Клюква, Брусника, Морошка, Княженика","<b>
Бренд</b>: Element<b>
Название</b>: Siberry(Сибирские ягоды)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Клюква, Брусника, Морошка, Княженика<b>
Рейтинг</b>: 2,4<b>
-------------
Отзыв:</b> Мне не понравилось в виду сильной химозности, кислотности и невыраженного вкуса ягод. Не получилось при курении разобрать что за ягоды, было ощущение разбавленного водой юппи. Надеюсь что производитель исправиться так как у данного бренда есть вкусы которые мне нравятся и в будущем не хотелось бы их потерять"
197207,Element,Raspberry Jam,Малиновый джем,Воздух,163,"2,4",Лёгкая,https://htreviews.org/uploads/objects/4/37bd838a791ca95358eb272055e15554.webp,Опять безвкусная банка и запах химии,Малина,"<b>
Бренд</b>: Element<b>
Название</b>: Raspberry Jam(Малиновый джем)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Малина<b>
Рейтинг</b>: 2,4<b>
-------------
Отзыв:</b> Опять безвкусная банка и запах химии"
99768,Element,Lemongrass,Лемонграсс,Вода,164,"2,4",Средняя,https://htreviews.org/uploads/objects/0/5e21e1932792a2f3a88817eb97b0072f70c74eec.webp,"I did not like that flavor neither solo nor in mixes. It smells and tastes like grass. Flavor required much heat to warm up, not so cloudy and sessions did not last long. I would not recommend that flavor.",Лемонграсс,"<b>
Бренд</b>: Element<b>
Название</b>: Lemongrass(Лемонграсс)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средняя<b>
Состав</b>: Лемонграсс<b>
Рейтинг</b>: 2,4<b>
-------------
Отзыв:</b> I did not like that flavor neither solo nor in mixes. It smells and tastes like grass. Flavor required much heat to warm up, not so cloudy and sessions did not last long. I would not recommend that flavor."
189178,Element,Guava,Гуава,Огонь,165,"2,3",Средне-крепкая,https://htreviews.org/uploads/objects/1/6dded52e81c6f449f54ff5c891148ee584244647.webp,"Крепость хорошая, но вот со вкусом полнейшая беда, курить в соло не приятно.",Гуава,"<b>
Бренд</b>: Element<b>
Название</b>: Guava(Гуава)<b>
Линейка</b>: Огонь<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Гуава<b>
Рейтинг</b>: 2,3<b>
-------------
Отзыв:</b> Крепость хорошая, но вот со вкусом полнейшая беда, курить в соло не приятно."
195344,Element,Salty Caramel,Соленая карамель,Вода,166,"2,2",Средне-лёгкая,https://htreviews.org/uploads/objects/1/4aa97d912fa9fe85509f00843112bb1c86ac42c1.webp,"А мне понравилось, вкусная карамель, советую",Карамель,"<b>
Бренд</b>: Element<b>
Название</b>: Salty Caramel(Соленая карамель)<b>
Линейка</b>: Вода<b>
Крепость</b>: Средне-лёгкая<b>
Состав</b>: Карамель<b>
Рейтинг</b>: 2,2<b>
-------------
Отзыв:</b> А мне понравилось, вкусная карамель, советую"
189181,Element,Cranberries,Клюква,Огонь,167,"2,2",Средне-крепкая,https://htreviews.org/uploads/objects/1/01f9331c6f8ee1676c7edec008498fc5ad707a47.webp,"Спорный, очень спорный вкус. Вроде что-то в нем есть, но в то же время не можешь отделаться от чувства, что напихал струганого мыла в чашку. Крепость для любителей сигарного листа, для казуалов вроде меня идет тяжко. Остатки закинул в микс, чисто ради крепости 10-15% с яркой аромкой, перебивающей мыло, получилось вполне ничего так.",Клюква,"<b>
Бренд</b>: Element<b>
Название</b>: Cranberries(Клюква)<b>
Линейка</b>: Огонь<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Клюква<b>
Рейтинг</b>: 2,2<b>
-------------
Отзыв:</b> Спорный, очень спорный вкус. Вроде что-то в нем есть, но в то же время не можешь отделаться от чувства, что напихал струганого мыла в чашку. Крепость для любителей сигарного листа, для казуалов вроде меня идет тяжко. Остатки закинул в микс, чисто ради крепости 10-15% с яркой аромкой, перебивающей мыло, получилось вполне ничего так."
196717,Element,Berry Chups,Ягодный чупа-чупс,Воздух,168,"2,1",Лёгкая,https://htreviews.org/uploads/objects/3/1d2d40489428e12ea74089d17f90650b.webp,"Почти без вкуса, просто химозина","Клубника, Барбарис, Вишня, Малина, Леденцы","<b>
Бренд</b>: Element<b>
Название</b>: Berry Chups(Ягодный чупа-чупс)<b>
Линейка</b>: Воздух<b>
Крепость</b>: Лёгкая<b>
Состав</b>: Клубника, Барбарис, Вишня, Малина, Леденцы<b>
Рейтинг</b>: 2,1<b>
-------------
Отзыв:</b> Почти без вкуса, просто химозина"
87787,Element,Kalamansi,Каламанси,Земля,169,2,Средне-крепкая,https://htreviews.org/uploads/objects/0/c459e992eeca018a40afcc11ab73362147d5e534.webp,"средний цитрусовый микс, даже и добавить нечего","Лайм, Лимон, Кумкват","<b>
Бренд</b>: Element<b>
Название</b>: Kalamansi(Каламанси)<b>
Линейка</b>: Земля<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Лайм, Лимон, Кумкват<b>
Рейтинг</b>: 2<b>
-------------
Отзыв:</b> средний цитрусовый микс, даже и добавить нечего"
189183,Element,Maui,Мауи,Огонь,170,1,Средняя,https://htreviews.org/uploads/objects/1/2435a9a126825ad1821322179b7aa19d17a7a80a.webp,"ТХ и еще раз ТХ, как будто удар по горлу был целью производителя. Не рекомендую курить в Земле, может в Воздухе норм.","Ананас, Папайя","<b>
Бренд</b>: Element<b>
Название</b>: Maui(Мауи)<b>
Линейка</b>: Огонь<b>
Крепость</b>: Средняя<b>
Состав</b>: Ананас, Папайя<b>
Рейтинг</b>: 1<b>
-------------
Отзыв:</b> ТХ и еще раз ТХ, как будто удар по горлу был целью производителя. Не рекомендую курить в Земле, может в Воздухе норм."
87797,Element,Thyme and Bergamot,Чабрец и Бергамот,Земля,171,Нет данных,Нет данных,https://htreviews.org/uploads/objects/0/e61ea92794494c5c37825377da611a64ce7511cc.webp,Нет данных,"Бергамот, Чабрец","<b>
Бренд</b>: Element<b>
Название</b>: Thyme and Bergamot(Чабрец и Бергамот)<b>
Линейка</b>: Земля<b>
Крепость</b>: Нет данных<b>
Состав</b>: Бергамот, Чабрец<b>
Рейтинг</b>: Нет данных<b>
-------------
Отзыв:</b> Нет данных"
87795,Element,Nuts Mix,Ореховый микс,Земля,172,Нет данных,Нет данных,https://htreviews.org/uploads/objects/0/a78715c46b81642136077dceef320749c61f38df.webp,Нет данных,Орех,"<b>
Бренд</b>: Element<b>
Название</b>: Nuts Mix(Ореховый микс)<b>
Линейка</b>: Земля<b>
Крепость</b>: Нет данных<b>
Состав</b>: Орех<b>
Рейтинг</b>: Нет данных<b>
-------------
Отзыв:</b> Нет данных"
87793,Element,Moroz,Мороз,Земля,173,Нет данных,Нет данных,https://htreviews.org/uploads/objects/0/72b04d0e6cee8a912dd8a138b9f34f2c5bf84be6.webp,Нет данных,Мята,"<b>
Бренд</b>: Element<b>
Название</b>: Moroz(Мороз)<b>
Линейка</b>: Земля<b>
Крепость</b>: Нет данных<b>
Состав</b>: Мята<b>
Рейтинг</b>: Нет данных<b>
-------------
Отзыв:</b> Нет данных"
87789,Element,Lemon,Лимон,Земля,174,Нет данных,Нет данных,https://htreviews.org/uploads/objects/0/30b62ad19b885009b1a55f84b6d97f5eff10dfdc.webp,Нет данных,Лимон,"<b>
Бренд</b>: Element<b>
Название</b>: Lemon(Лимон)<b>
Линейка</b>: Земля<b>
Крепость</b>: Нет данных<b>
Состав</b>: Лимон<b>
Рейтинг</b>: Нет данных<b>
-------------
Отзыв:</b> Нет данных"
87784,Element,Guava,Гуава,Земля,175,Нет данных,Нет данных,https://htreviews.org/uploads/objects/0/af4ac39a0043ca2e5d52ae50ff0ab2c5a94ba6c6.webp,Нет данных,Гуава,"<b>
Бренд</b>: Element<b>
Название</b>: Guava(Гуава)<b>
Линейка</b>: Земля<b>
Крепость</b>: Нет данных<b>
Состав</b>: Гуава<b>
Рейтинг</b>: Нет данных<b>
-------------
Отзыв:</b> Нет данных"
190397,MUSTHAVE,Earl Grey,Эрл Грей,Основная,1,"4,6",Средняя,https://htreviews.org/uploads/objects/4/186ee5de567a5661ce5b50d578388c18.webp,"Классический черный чай с нотами бергамота, один из универсальных вкусов маста, как в соло покур, так и в миксах этот вкус прекрасен, любителям бергамонстра понравится","Бергамот, Черный чай","<b>
Бренд</b>: MUSTHAVE<b>
Название</b>: Earl Grey(Эрл Грей)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Бергамот, Черный чай<b>
Рейтинг</b>: 4,6<b>
-------------
Отзыв:</b> Классический черный чай с нотами бергамота, один из универсальных вкусов маста, как в соло покур, так и в миксах этот вкус прекрасен, любителям бергамонстра понравится"
